 #written on  7Aug2021 at 23:08:01 
 #---------------------------------------------------- MONTECARLO ----------------------------------------------------#
 #  Temp    Shell   Atom1   Type1   Atom2   Type2   <\sum_{ij} Si.Sj/N>   <\sum_{ij}|Si.Sj|/N>   <|\sum_{ij}Si.Sj|/N> #
 #--------------------------------------------------------------------------------------------------------------------#
  37.9131     1      Mn       1      Mn       1        -0.759678650           0.765263497             0.759678650
  37.9131     2      Mn       1      Mn       1        -0.090862935           0.509217167             0.224436625
  37.9131     3      Mn       1      Mn       1         0.644767746           0.668235065             0.644767746
  37.9131     4      Mn       1      Mn       1         0.072857715           0.507223630             0.220243046
  37.9131     5      Mn       1      Mn       1        -0.618847763           0.650233737             0.618847763
  37.9131     6      Mn       1      Mn       1        -0.062102613           0.506389587             0.217891923
  37.9131     7      Mn       1      Mn       1         0.054312499           0.505789331             0.216434918
  39.5756     1      Mn       1      Mn       1        -0.747355585           0.754665581             0.747355585
  39.5756     2      Mn       1      Mn       1        -0.086868568           0.507330912             0.201968354
  39.5756     3      Mn       1      Mn       1         0.626656531           0.655778459             0.626656531
  39.5756     4      Mn       1      Mn       1         0.067843749           0.505385619             0.197400500
  39.5756     5      Mn       1      Mn       1        -0.599433861           0.637905302             0.599433861
  39.5756     6      Mn       1      Mn       1        -0.056515535           0.504621028             0.194932899
  39.5756     7      Mn       1      Mn       1         0.048292058           0.504066110             0.193435948
  41.2693     1      Mn       1      Mn       1        -0.734344976           0.743819283             0.734344976
  41.2693     2      Mn       1      Mn       1        -0.087484630           0.506110501             0.181140649
  41.2693     3      Mn       1      Mn       1         0.607405924           0.643329216             0.607405924
  41.2693     4      Mn       1      Mn       1         0.067357636           0.504087109             0.175587252
  41.2693     5      Mn       1      Mn       1        -0.578754538           0.625670366             0.578754538
  41.2693     6      Mn       1      Mn       1        -0.055377762           0.503325300             0.172627944
  41.2693     7      Mn       1      Mn       1         0.046671912           0.502766364             0.170846485
  43.0001     1      Mn       1      Mn       1        -0.720461138           0.732653847             0.720461138
  43.0001     2      Mn       1      Mn       1        -0.087868228           0.505194152             0.159780466
  43.0001     3      Mn       1      Mn       1         0.586665907           0.630826350             0.586665907
  43.0001     4      Mn       1      Mn       1         0.066482391           0.503099131             0.152955116
  43.0001     5      Mn       1      Mn       1        -0.556398878           0.613475426             0.556398878
  43.0001     6      Mn       1      Mn       1        -0.053725745           0.502349019             0.149422808
  43.0001     7      Mn       1      Mn       1         0.044472976           0.501806931             0.147359096
  44.7682     1      Mn       1      Mn       1        -0.705607070           0.721173439             0.705607070
  44.7682     2      Mn       1      Mn       1        -0.089536110           0.504668052             0.139622510
  44.7682     3      Mn       1      Mn       1         0.564290732           0.618357751             0.564290732
  44.7682     4      Mn       1      Mn       1         0.066756988           0.502462093             0.130655128
  44.7682     5      Mn       1      Mn       1        -0.532210892           0.601424064             0.532210892
  44.7682     6      Mn       1      Mn       1        -0.053095485           0.501700129             0.126088098
  44.7682     7      Mn       1      Mn       1         0.043222788           0.501150789             0.123455811
  46.5724     1      Mn       1      Mn       1        -0.689659011           0.709384167             0.689659011
  46.5724     2      Mn       1      Mn       1        -0.089261920           0.504219180             0.120466151
  46.5724     3      Mn       1      Mn       1         0.540039338           0.605952273             0.540039338
  46.5724     4      Mn       1      Mn       1         0.064932903           0.501961011             0.108646068
  46.5724     5      Mn       1      Mn       1        -0.505931027           0.589560910             0.505931027
  46.5724     6      Mn       1      Mn       1        -0.050229002           0.501219411             0.102707367
  46.5724     7      Mn       1      Mn       1         0.039647970           0.500696348             0.099376271
  48.3985     1      Mn       1      Mn       1        -0.672847758           0.697521573             0.672847758
  48.3985     2      Mn       1      Mn       1        -0.090770899           0.503963921             0.107360823
  48.3985     3      Mn       1      Mn       1         0.514399680           0.593961200             0.514399680
  48.3985     4      Mn       1      Mn       1         0.064738204           0.501577794             0.091432831
  48.3985     5      Mn       1      Mn       1        -0.478129972           0.578231648             0.478129972
  48.3985     6      Mn       1      Mn       1        -0.048861108           0.500837102             0.083355663
  48.3985     7      Mn       1      Mn       1         0.037502185           0.500331645             0.078879340
  50.2879     1      Mn       1      Mn       1        -0.655247531           0.685672021             0.655247531
  50.2879     2      Mn       1      Mn       1        -0.093573569           0.504000341             0.100882489
  50.2879     3      Mn       1      Mn       1         0.487768280           0.582600506             0.487768280
  50.2879     4      Mn       1      Mn       1         0.065728203           0.501448491             0.080271517
  50.2879     5      Mn       1      Mn       1        -0.449366013           0.567686972             0.449366013
  50.2879     6      Mn       1      Mn       1        -0.048647247           0.500686979             0.069624701
  50.2879     7      Mn       1      Mn       1         0.036487526           0.500173003             0.063712209
  52.2659     1      Mn       1      Mn       1        -0.637075226           0.674001397             0.637075226
  52.2659     2      Mn       1      Mn       1        -0.093891770           0.503864104             0.097186187
  52.2659     3      Mn       1      Mn       1         0.460771306           0.572098976             0.460771306
  52.2659     4      Mn       1      Mn       1         0.064218294           0.501244922             0.072717426
  52.2659     5      Mn       1      Mn       1        -0.420457608           0.558142022             0.420457608
  52.2659     6      Mn       1      Mn       1        -0.046015007           0.500516604             0.059938764
  52.2659     7      Mn       1      Mn       1         0.033071057           0.500040137             0.052911946
  54.3381     1      Mn       1      Mn       1        -0.618417551           0.662583464             0.618417551
  54.3381     2      Mn       1      Mn       1        -0.093733657           0.503766428             0.095197003
  54.3381     3      Mn       1      Mn       1         0.433560074           0.562467182             0.433560074
  54.3381     4      Mn       1      Mn       1         0.062215397           0.501082882             0.067367904
  54.3381     5      Mn       1      Mn       1        -0.391532171           0.549562282             0.391532171
  54.3381     6      Mn       1      Mn       1        -0.042971807           0.500381293             0.052751294
  54.3381     7      Mn       1      Mn       1         0.029273258           0.499938850             0.044818069
  56.5400     1      Mn       1      Mn       1        -0.599288294           0.651431832             0.599288294
  56.5400     2      Mn       1      Mn       1        -0.092718604           0.503594431             0.093437400
  56.5400     3      Mn       1      Mn       1         0.406332710           0.553711547             0.406332710
  56.5400     4      Mn       1      Mn       1         0.059365456           0.500896849             0.062854322
  56.5400     5      Mn       1      Mn       1        -0.362909785           0.541932874             0.362909785
  56.5400     6      Mn       1      Mn       1        -0.039214280           0.500261403             0.046844590
  56.5400     7      Mn       1      Mn       1         0.024806187           0.499868400             0.038323662
  58.8635     1      Mn       1      Mn       1        -0.579839684           0.640642668             0.579839684
  58.8635     2      Mn       1      Mn       1        -0.091755885           0.503439279             0.092105306
  58.8635     3      Mn       1      Mn       1         0.379325182           0.545847221             0.379325182
  58.8635     4      Mn       1      Mn       1         0.056592999           0.500731932             0.059036654
  58.8635     5      Mn       1      Mn       1        -0.334809555           0.535235895             0.334809555
  58.8635     6      Mn       1      Mn       1        -0.035684612           0.500155911             0.041869227
  58.8635     7      Mn       1      Mn       1         0.020614523           0.499825384             0.032920722
  61.3496     1      Mn       1      Mn       1        -0.560017207           0.630175138             0.560017207
  61.3496     2      Mn       1      Mn       1        -0.090513697           0.503300882             0.090683100
  61.3496     3      Mn       1      Mn       1         0.352527271           0.538779844             0.352527271
  61.3496     4      Mn       1      Mn       1         0.053599351           0.500615802             0.055353089
  61.3496     5      Mn       1      Mn       1        -0.307251892           0.529337994             0.307251892
  61.3496     6      Mn       1      Mn       1        -0.032098473           0.500096172             0.037302068
  61.3496     7      Mn       1      Mn       1         0.016429809           0.499809193             0.028205722
  64.0153     1      Mn       1      Mn       1        -0.539954868           0.620123215             0.539954868
  64.0153     2      Mn       1      Mn       1        -0.088801054           0.503132877             0.088888910
  64.0153     3      Mn       1      Mn       1         0.326223243           0.532531454             0.326223243
  64.0153     4      Mn       1      Mn       1         0.050228201           0.500496622             0.051605029
  64.0153     5      Mn       1      Mn       1        -0.280551851           0.524240499             0.280551851
  64.0153     6      Mn       1      Mn       1        -0.028345061           0.500053625             0.033038768
  64.0153     7      Mn       1      Mn       1         0.012154417           0.499820061             0.024140558
  66.8857     1      Mn       1      Mn       1        -0.519700560           0.610483859             0.519700560
  66.8857     2      Mn       1      Mn       1        -0.087181629           0.502984398             0.087230865
  66.8857     3      Mn       1      Mn       1         0.300561158           0.527046652             0.300561158
  66.8857     4      Mn       1      Mn       1         0.047044712           0.500393163             0.048168051
  66.8857     5      Mn       1      Mn       1        -0.254886875           0.519869148             0.254886875
  66.8857     6      Mn       1      Mn       1        -0.025000178           0.500018304             0.029331999
  66.8857     7      Mn       1      Mn       1         0.008371448           0.499830886             0.020848462
  70.0000     1      Mn       1      Mn       1        -0.499291385           0.601274541             0.499291385
  70.0000     2      Mn       1      Mn       1        -0.085309814           0.502853319             0.085339619
  70.0000     3      Mn       1      Mn       1         0.275631459           0.522273473             0.275631459
  70.0000     4      Mn       1      Mn       1         0.043747171           0.500311095             0.044729276
  70.0000     5      Mn       1      Mn       1        -0.230366873           0.516159733             0.230366873
  70.0000     6      Mn       1      Mn       1        -0.021770461           0.499991217             0.025956676
  70.0000     7      Mn       1      Mn       1         0.004793714           0.499852800             0.018248557
